File Name,A_precision,A_recall,A_f1-score,A_Jaccard Index,A_accuracy,A_FDR,B_precision,B_recall,B_f1-score,B_Jaccard Index,B_accuracy,B_FDR,No. Interictal Events,No. Ictal Events,SNR,RMS,Kurtosis,Skewness,MAD,Peak-to-Peak,Entropy,PSD,Session,Detector,Precision_Category,Quality Features
20171005_slice01_01_CTRL1_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,13.04666651254922,113.7100764700883,18.65600330961957,1.002824076494149,64.36028695079861,2024,0.2076594019474625,8.687842259778815,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_43,1.0,1.0,1.0,1.0,1.0,0.0,0.182,0.065,0.095,0.05,0.05,0.818,31,4,14.35773450098015,23.55555125655097,31.28281271495494,3.276220921675213,12.34857386362222,452,0.6586698302375358,0.2831724667734177,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.341,0.609,0.438,0.28,0.28,0.659,28,4,27.1270347438299,120.1651909525661,31.34270223284302,2.336007887434762,41.75938004088888,1960,0.1849678663292313,9.704834911757185,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_23,0.8,1.0,0.889,0.8,0.8,0.2,0.949,0.5,0.655,0.487,0.487,0.051,178,4,10.74588663640014,19.66552302465748,15.08443271402035,1.725393482567938,12.14458833451388,357,0.832106813063754,0.2328509324406786,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_62,1.0,1.0,1.0,1.0,1.0,0.0,0.381,0.381,0.381,0.235,0.235,0.619,22,4,6.766083002697552,14.1657773642442,8.991160893571706,0.549164122209312,9.79659465035833,399,0.710136231739356,0.1313307338628514,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_58,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.143,0.182,0.1,0.1,0.75,22,4,24.93971953973737,97.39208585660336,32.28607595205995,2.8592490598358,34.88687602353055,1633,0.21352150871662,5.416748363099944,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_32,0.222,1.0,0.364,0.222,0.222,0.778,0.212,0.688,0.324,0.193,0.193,0.788,19,4,9.365299819569184,26.36070661673039,13.12620785458117,1.418486414315749,17.49311080755555,479,0.6826073779839683,0.4839766965881932,20171005,3,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_53,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.125,0.2,0.111,0.111,0.5,32,4,11.64595571793224,18.35038716666945,32.01299398142368,2.893599133546991,10.94582084668889,546,0.5341448722038806,0.2315202627629697,20171005,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_87,1.0,0.625,0.769,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,8,16.22553907967927,93.6621791155817,15.27686587151934,2.525269455741595,50.21225001709976,1375,0.284493125461202,3.776695792360711,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_76,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,8,13.87595868163707,70.448134880539,18.22230300786868,2.866923529653036,39.73658317731397,1113,0.3384615770704372,2.979736051686349,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_53,1.0,1.0,1.0,1.0,1.0,0.0,0.676,0.793,0.73,0.575,0.575,0.324,32,8,18.96787358211095,93.4865507841903,34.28047089842448,3.821903753020318,40.37479682236245,1954,0.1898599124110482,6.514477425744875,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_74,1.0,1.0,1.0,1.0,1.0,0.0,0.645,0.714,0.678,0.513,0.513,0.355,32,8,21.34271544826959,147.0056343094685,24.19933768904794,3.366430610841581,65.09690756027827,1949,0.2042043800406989,13.35687437187277,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_73,1.0,1.0,1.0,1.0,1.0,0.0,0.381,0.242,0.296,0.174,0.174,0.619,35,8,15.46584083276055,70.11149564032863,32.0738991832625,4.263273365354063,35.37738623698429,1325,0.2767044224174977,3.400432579984669,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,8,18.31083488289184,110.6255581556921,23.67890013069934,3.557884058687169,52.52861902117817,1513,0.2581907799300729,7.3348371568478,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_31,1.0,0.5,0.667,0.5,0.5,0.0,0.308,0.276,0.291,0.17,0.17,0.692,29,8,7.785621645749622,28.36734453171049,5.854657312160766,1.03517606069589,20.74060492143852,487,0.6846979420294944,0.5509667334774767,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_41,1.0,1.0,1.0,1.0,1.0,0.0,0.27,0.476,0.345,0.208,0.208,0.73,23,8,6.165680964987365,23.94537720061137,4.134094947868606,0.8346987154126349,18.40272837692983,412,0.7863414806807894,0.4342429167483766,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_86,1.0,1.0,1.0,1.0,1.0,0.0,0.235,0.174,0.2,0.111,0.111,0.765,23,8,20.42995671292168,140.6131518154005,23.47359568564019,3.467158416579728,63.47214500921736,1808,0.2201594620023525,11.57162156912872,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_84,1.0,1.0,1.0,1.0,1.0,0.0,0.409,0.5,0.45,0.29,0.29,0.591,19,8,16.06088894116608,77.56165669615311,36.10935766290905,3.039938535913507,35.86762205707522,1703,0.2154031229050384,5.10529924067886,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_85,1.0,1.0,1.0,1.0,1.0,0.0,0.381,0.471,0.421,0.267,0.267,0.619,18,8,20.58947621375702,137.9956434520419,27.77949621742336,3.874263602403448,60.78986243555426,1970,0.2009662982942406,12.66352582900356,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_52,1.0,1.0,1.0,1.0,1.0,0.0,0.711,0.9,0.794,0.659,0.659,0.289,32,8,20.51917944468896,117.0555461487318,28.08854430759889,3.876096725249367,51.36440177231302,1863,0.2072896056925012,9.427187537607955,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_43,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.966,0.812,0.683,0.683,0.3,32,8,22.244984058687,139.0324305330137,19.1267837937977,2.928163470730036,60.98759713515184,2379,0.1662878789954082,11.54849465958681,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_62,1.0,1.0,1.0,1.0,1.0,0.0,0.474,0.474,0.474,0.31,0.31,0.526,22,8,10.48781613410085,40.87209791776624,45.35918624785326,-5.065629767584562,23.52728840947357,865,0.3916252449343546,1.581516962837557,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_44,1.0,1.0,1.0,1.0,1.0,0.0,0.744,0.935,0.829,0.707,0.707,0.256,34,8,20.4124555596069,110.7458085920434,15.6801061112692,2.495212264312362,51.84970533552143,1930,0.201224303688156,6.790371893675847,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_33,1.0,0.9,0.947,0.9,0.9,0.0,0.545,0.581,0.562,0.391,0.391,0.455,35,9,14.8274874388962,59.49845609526626,26.31295280543608,2.89876353588954,31.47242387571506,1234,0.2924987240893656,1.716904305945141,20170420,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_66,0.083,1.0,0.154,0.083,0.083,0.917,0.065,0.143,0.089,0.047,0.047,0.935,14,4,19.46968896740804,41.8585919926974,62.81396238314733,4.777743801342913,16.97296670732531,941,0.3316981708412949,0.9091137809088897,20171107,3,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_85,1.0,1.0,1.0,1.0,1.0,0.0,0.364,0.8,0.5,0.333,0.333,0.636,15,4,20.20203330477521,41.87893021688963,77.536366241966,4.262187173946995,15.99034729125002,1312,0.2383148671681861,0.9925321636371981,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_54,1.0,1.0,1.0,1.0,1.0,0.0,0.312,1.0,0.476,0.312,0.312,0.688,10,4,17.66402482022607,27.39419852916956,106.877623712677,5.99762527670016,11.4782550202963,982,0.2986805994133995,0.5193821000045858,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_82,1.0,1.0,1.0,1.0,1.0,0.0,0.286,0.615,0.39,0.242,0.242,0.714,13,4,10.0558127205457,14.64970670923711,50.53163030108799,-2.756703672988131,9.259675735518215,619,0.450607509537758,0.1931901430199509,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_86,0.2,1.0,0.333,0.2,0.2,0.8,0.097,1.0,0.176,0.097,0.097,0.903,15,4,20.57828661104825,42.72714609394516,72.98840824302142,4.87377133401332,16.17018841345678,1266,0.2468761639646193,1.127318488284808,20171107,3,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_53,0.8,1.0,0.889,0.8,0.8,0.2,0.1,1.0,0.182,0.1,0.1,0.9,10,4,17.7520018126395,28.05940457810496,72.70873098604301,3.197855868982143,12.0014711145523,1064,0.2788748825028531,0.4106496602910208,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_62,1.0,1.0,1.0,1.0,1.0,0.0,0.323,1.0,0.488,0.323,0.323,0.677,10,4,21.35284584668786,48.94659432597033,72.77203637352517,3.811000736348342,17.06523730869754,1492,0.2173345767519034,1.524594723906488,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.333,0.667,0.444,0.286,0.286,0.667,15,4,11.72439614155905,16.7546594348491,67.36668456982274,-1.107729553310284,9.802668563386113,671,0.422487560043098,0.234680722308982,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_84,0.209,1.0,0.346,0.209,0.209,0.791,0.079,0.8,0.144,0.077,0.077,0.921,16,4,22.88530653567981,55.22854611118743,57.17990036367914,3.556002388993435,19.15314768470987,1587,0.1986995691650136,1.849816627733767,20171107,3,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_87,1.0,1.0,1.0,1.0,1.0,0.0,0.412,1.0,0.583,0.412,0.412,0.588,14,4,19.3014789204613,39.00439482716445,73.98075967410146,5.294295803389707,15.69488093988054,944,0.3271190073099721,0.8714426225037609,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_43,1.0,1.0,1.0,1.0,1.0,0.0,0.333,1.0,0.5,0.333,0.333,0.667,10,4,14.78713230044183,20.84880917862377,44.14051981041715,2.233279264401975,10.70224292716435,748,0.3907278153193967,0.2028593379543586,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_51,1.0,1.0,1.0,1.0,1.0,0.0,0.289,1.0,0.449,0.289,0.289,0.711,11,4,4.578406296715121,9.472492514879304,5.196188037894755,0.2045995816308459,7.50682746329877,330,0.7938372174456076,0.07639781911734424,20171107,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,8.28040672225825,16.57286573279113,24.65099456626904,2.952683954074582,10.95917230603018,367,0.7814339702932152,0.2089881280873386,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_73,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,15.18604855761764,33.36411246084271,22.74866922097125,1.640770310668884,17.0393982629436,850,0.372862625308769,0.5896307059722334,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_68,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,13.32524965510152,34.87480349858259,21.30187277214936,2.956757909598804,19.43019394498752,598,0.5438508743431517,0.6324190214335456,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_87,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,17.70998027915394,51.81084967634339,55.27606239463253,-5.050182383885761,21.56897650341543,1032,0.3208167392858445,2.421348898743091,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_54,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,7.742535884317242,15.22032467700283,27.37451836169366,3.180463983752131,10.06701524693446,388,0.7263107579550746,0.1876291366473197,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,9.429427299096565,16.91551602978629,43.63906307239602,-4.179867351690326,9.972379109014955,411,0.6824944780993405,0.2677691592951267,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_62,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,12.37443981284468,25.02783515156876,29.31762306452362,0.5267702942083822,13.68653049415936,727,0.4190730391257962,0.4433509701373718,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,13.09067124400273,32.17871027223081,22.15404457372674,2.787896602529276,18.24009193131106,656,0.4914308006760546,0.5299351744109492,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,15.05560350832495,37.51770120991875,35.31621151717206,-1.352916543426657,18.4386384771032,966,0.3350080430752779,1.144985475817839,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,17.25315095698712,44.46602308766339,28.0594117278449,3.241723834554273,21.04620619979809,993,0.3336610488891866,0.9933765836559113,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,14.03250205004484,31.1839385049973,23.96350862281539,2.28252977744447,16.9388192388765,771,0.4129886917704653,0.4941657784625086,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_66,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,16.25392564143857,44.9430028724633,37.85512245196396,-4.130910473416463,20.38984043074892,974,0.3333765546512383,1.85749155755201,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_84,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,12.2706590680047,26.4555767422936,57.13160723922244,-4.295120163742098,13.56662961009539,720,0.4205660914660013,0.670665247758107,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_76,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,14.05408299567427,34.07183434573861,26.80703520821182,2.919945514376293,18.24514378468304,793,0.4075698463805392,0.5531588356195636,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_78,1.0,1.0,1.0,1.0,1.0,0.0,0.043,0.5,0.08,0.042,0.042,0.957,2,5,16.93065972438493,55.09932242899446,39.48784548837677,4.094489520486142,24.70416931919213,1243,0.272907139583266,2.15742163894307,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,10.28776257979387,22.64735437246352,22.40081317140868,0.8469843727114063,14.16830379020669,638,0.4847345700661024,0.3364985772330365,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,10.54901480351113,22.00647209002208,49.96537246402012,-4.300339406316551,12.19482110319299,604,0.4904172347802857,0.463323801804184,20171128,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_45,0.857,0.857,0.857,0.75,0.75,0.143,0.884,0.92,0.901,0.821,0.821,0.116,188,6,15.59742551517572,41.15815853925958,69.13728811140041,1.796718687206124,21.24844978311478,1407,0.2371460720788549,1.322028709698499,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_47,0.857,0.286,0.429,0.273,0.273,0.143,0.754,1.0,0.86,0.754,0.754,0.246,182,20,15.43986876561505,45.25133851763454,27.2809814807815,1.69166535878752,23.63835508139555,1138,0.2984054947589432,0.9266409466387778,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_23,0.857,1.0,0.923,0.857,0.857,0.143,0.877,0.862,0.87,0.769,0.769,0.123,186,5,8.347461788873412,18.39377291371733,21.43843325074003,0.2242484349784306,13.36085135742589,748,0.4028062382054244,0.3040758864112982,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_27,0.75,0.857,0.8,0.667,0.667,0.25,0.593,0.994,0.743,0.591,0.591,0.407,182,6,14.97109506401675,41.46460508231274,31.01824500991792,1.984708470957523,21.95584116034817,1060,0.3159507804740997,0.815921996269662,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_46,0.857,0.375,0.522,0.353,0.353,0.143,0.896,1.0,0.945,0.896,0.896,0.104,187,15,14.65762667728412,41.71209833944449,29.57649458122124,1.995017587287403,22.95725535667699,1107,0.3049122279749668,0.7956480288005646,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,6,12.81319063501484,30.12006545394899,33.42478105452212,2.038164254653144,18.26771531776452,1063,0.3106323358191791,0.7205130017335929,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_25,0.455,1.0,0.625,0.455,0.455,0.545,0.66,0.988,0.792,0.655,0.655,0.34,186,5,20.33801830883899,54.86367905714233,66.76776979777107,1.508852253872566,23.23533277441557,1656,0.2037913962388421,2.246445271548845,20170505,3,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_24,0.857,1.0,0.923,0.857,0.857,0.143,0.88,0.988,0.931,0.87,0.87,0.12,183,5,17.37250900713903,38.70089846100464,74.36135559825233,2.739728556643972,18.40192347041149,1284,0.2497882574460605,1.227473626681397,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_48,0.857,0.857,0.857,0.75,0.75,0.143,0.875,0.994,0.931,0.87,0.87,0.125,183,6,11.22019695474155,32.1853958902142,33.09814302922085,1.903075429306245,20.28904655178699,1145,0.2919802044268056,0.5933807952353757,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_38,0.857,0.857,0.857,0.75,0.75,0.143,0.855,0.795,0.824,0.701,0.701,0.145,183,6,12.35042232083611,34.16784047905431,69.21078145238094,0.4362874389192363,19.79687833495398,1250,0.2656622123231521,0.9331062022996752,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_35,0.857,0.24,0.375,0.231,0.231,0.143,0.792,1.0,0.884,0.792,0.792,0.208,180,24,15.9034384369764,42.9016170441474,38.03563659994088,2.668823188428839,21.50032741550973,1124,0.2979126109001447,0.8903314325001476,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_26,0.857,1.0,0.923,0.857,0.857,0.143,0.891,1.0,0.942,0.891,0.891,0.109,186,5,18.96309197146488,48.53849311901347,69.77142825959804,1.559975159103633,21.85357492431427,1534,0.2173790810041831,1.755189471345752,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_37,0.857,0.857,0.857,0.75,0.75,0.143,0.881,1.0,0.937,0.881,0.881,0.119,183,6,15.81188115474551,41.69386445834347,66.11005907651278,1.75131143968978,21.08815503938947,1400,0.237721663573478,1.32430823784189,20170505,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_16,1.0,1.0,1.0,1.0,1.0,0.0,0.704,0.864,0.776,0.633,0.633,0.296,22,5,16.40765580740785,64.88569565654153,60.46303294451057,1.844380362930245,31.9554022392946,1746,0.2076046311403301,3.630641015729049,20170606,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_24,1.0,1.0,1.0,1.0,1.0,0.0,0.704,1.0,0.826,0.704,0.704,0.296,19,5,19.51306782699567,85.01637344914475,37.29667538870024,3.326313393031909,38.3635195568395,1717,0.2124848426480762,4.152723236331075,20170606,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_17,1.0,1.0,1.0,1.0,1.0,0.0,0.431,0.815,0.564,0.393,0.393,0.569,25,5,12.17448048020978,46.32673474295857,56.66853477874957,-3.689396463924958,28.1588404207102,1403,0.2521654631697567,2.060397962467485,20170606,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,10.17620224847808,37.24907555527012,25.22584870911161,2.500327648268175,25.43889922322608,951,0.3671030401666682,1.068154231327838,20170606,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_26,0.714,1.0,0.833,0.714,0.714,0.286,0.156,0.929,0.267,0.154,0.154,0.844,23,5,16.79184223477311,76.33605121798976,34.924957834272,3.49152585869464,38.56393051203516,1416,0.2639076407684218,3.130439065487418,20170606,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_25,1.0,1.0,1.0,1.0,1.0,0.0,0.704,0.95,0.809,0.679,0.679,0.296,20,5,18.74237221430058,78.42520121463225,37.09073286918435,3.699009058330891,37.48870075165183,1640,0.2232797675489814,3.402721818569453,20170606,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.714,0.312,0.435,0.278,0.278,0.286,69,4,17.2672166871283,32.46163843677641,73.38898086416184,2.619330017711853,16.28322142025155,1203,0.2608033742878294,0.6659888514662357,20170926,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_76,1.0,1.0,1.0,1.0,1.0,0.0,0.829,0.596,0.694,0.531,0.531,0.171,59,4,18.39370322475642,34.90374659529961,84.33966234413445,0.7319575056322877,16.09641879398704,1270,0.2476877227756797,0.7983079663269091,20170926,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_57,1.0,1.0,1.0,1.0,1.0,0.0,0.455,0.862,0.595,0.424,0.424,0.545,64,4,21.12063746747584,48.33810815495369,64.99265879204171,3.516831188344598,19.70948658491112,1460,0.2224537867124689,1.269673565567188,20170926,3,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
